ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
6281176,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-14791,-2464,1,0,0,0,Sales staff,1.0
6088263,F,N,N,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16464,-9157,1,1,0,0,Laborers,1.0
6372786,F,N,N,0,216000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22267,365243,1,0,1,0,,1.0
6315909,M,Y,Y,1,225000.0,Working,Incomplete higher,Married,House / apartment,-9966,-2111,1,0,0,0,,3.0
6317567,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,-13696,-5659,1,0,0,0,Managers,2.0
5079087,M,N,N,1,162000.0,Working,Higher education,Married,Municipal apartment,-11045,-939,1,0,0,0,,3.0
5033815,F,N,Y,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14798,-3251,1,1,1,0,Laborers,3.0
6351619,F,Y,N,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10350,-1153,1,1,0,0,Private service staff,3.0
5342791,F,N,N,0,234000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-16202,-250,1,0,0,0,,1.0
6289886,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-17587,-3411,1,0,0,0,Cleaning staff,2.0
6137392,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-12786,-1556,1,1,1,0,Managers,3.0
6425172,M,N,Y,0,108000.0,Pensioner,Higher education,Married,House / apartment,-19966,365243,1,0,0,0,,2.0
6074633,F,Y,Y,0,301500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10818,-420,1,0,1,0,Sales staff,2.0
6797180,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-16945,-8480,1,0,0,0,,2.0
6398202,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-15801,-1452,1,0,0,0,Laborers,2.0
5085870,M,Y,Y,0,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-9497,-1052,1,0,0,0,Laborers,2.0
5919733,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,Rented apartment,-11446,-1277,1,0,0,0,Laborers,4.0
7617798,F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-10294,-272,1,0,0,1,Laborers,3.0
7565408,M,Y,Y,0,63900.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22470,365243,1,0,0,0,,1.0
6209910,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20640,365243,1,0,0,0,,2.0
5170521,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15822,-2497,1,0,0,0,Cooking staff,2.0
5322444,F,N,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-20000,-5460,1,1,1,0,,2.0
5537084,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11310,-1361,1,0,0,0,Laborers,4.0
6244101,F,Y,N,1,112500.0,Working,Higher education,Married,House / apartment,-14742,-6292,1,1,0,0,Accountants,3.0
6273708,F,Y,Y,0,315000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18608,-1658,1,0,0,0,Laborers,2.0
6243384,M,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21958,365243,1,0,0,0,,2.0
6472925,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-16302,-2855,1,0,0,0,Medicine staff,2.0
5068709,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-5345,1,0,0,0,Laborers,2.0
5937868,F,N,Y,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-17627,-3484,1,1,0,0,Laborers,3.0
5713084,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15740,-1860,1,1,1,0,Laborers,3.0
6233663,F,N,Y,1,157500.0,Commercial associate,Higher education,Married,House / apartment,-14759,-3181,1,0,1,1,Accountants,3.0
6281144,M,N,Y,0,445500.0,Working,Secondary / secondary special,Married,House / apartment,-21103,-2009,1,0,1,0,Core staff,2.0
6424029,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14471,-3618,1,0,0,0,Laborers,2.0
6798860,M,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9367,-1133,1,0,0,0,Core staff,1.0
5537784,F,N,N,1,135000.0,State servant,Higher education,Married,House / apartment,-10671,-1056,1,1,0,0,Core staff,3.0
7679994,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,-23570,365243,1,0,1,0,,2.0
5576533,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17570,-1782,1,0,0,0,Laborers,2.0
5824611,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18640,-690,1,0,0,0,,1.0
7690282,M,N,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19655,365243,1,0,0,0,,2.0
5872422,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17204,-124,1,1,0,0,Core staff,2.0
5117609,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098,-2257,1,0,0,0,Core staff,2.0
5180767,F,Y,Y,1,382500.0,Working,Secondary / secondary special,Married,House / apartment,-10308,-955,1,0,1,1,Managers,3.0
6507839,F,Y,N,0,315000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19675,-546,1,0,0,0,,1.0
5115638,M,Y,Y,0,382500.0,Working,Higher education,Separated,House / apartment,-14806,-710,1,1,1,0,Managers,1.0
6032693,F,N,N,0,180000.0,Working,Higher education,Single / not married,House / apartment,-16773,-5391,1,0,1,0,Security staff,1.0
6232460,F,N,Y,0,90000.0,Pensioner,Lower secondary,Married,House / apartment,-20704,365243,1,0,0,0,,2.0
7146531,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-15151,-1162,1,0,0,0,Core staff,3.0
5243756,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-16794,-9433,1,1,0,0,High skill tech staff,2.0
6148052,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17763,-5392,1,0,0,0,Laborers,2.0
6603659,F,N,N,0,135000.0,Working,Higher education,Civil marriage,House / apartment,-15659,-2746,1,1,1,0,Laborers,2.0
5795147,F,Y,Y,0,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22821,365243,1,0,1,0,,2.0
5918952,F,N,Y,1,270000.0,Working,Higher education,Separated,House / apartment,-13540,-5201,1,0,0,1,,2.0
6684535,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18662,-10769,1,0,0,0,Laborers,2.0
6228818,F,Y,N,3,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13877,-4040,1,0,1,1,Cleaning staff,5.0
5086028,F,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,-17465,-7627,1,0,0,0,,2.0
5417085,F,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,With parents,-11152,-2677,1,0,0,0,Medicine staff,4.0
6391068,F,N,Y,2,400500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13631,-1727,1,0,0,0,Sales staff,4.0
5769299,F,Y,Y,2,225000.0,Working,Higher education,Single / not married,House / apartment,-11462,-28,1,1,0,0,Sales staff,3.0
6231555,F,N,Y,0,495000.0,Working,Higher education,Single / not married,House / apartment,-16981,-2870,1,1,0,1,,1.0
6736566,F,Y,N,0,189000.0,Working,Higher education,Married,House / apartment,-8977,-548,1,1,1,0,,2.0
5822971,F,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14932,-2637,1,0,0,0,,2.0
5999424,M,Y,Y,2,328500.0,Working,Higher education,Married,House / apartment,-15305,-972,1,0,0,0,Laborers,4.0
6230044,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18807,-1559,1,0,0,0,Medicine staff,2.0
6249135,F,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,-14788,-5050,1,1,1,1,,2.0
5713573,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14079,-702,1,0,0,0,Security staff,3.0
6519790,M,N,Y,1,202500.0,Working,Higher education,Married,House / apartment,-11449,-1300,1,0,1,0,Core staff,3.0
6563540,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11505,-368,1,0,1,1,Core staff,3.0
5979494,F,Y,Y,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23757,-6022,1,0,1,0,High skill tech staff,2.0
5576590,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-17344,-2453,1,0,0,0,Drivers,3.0
5090036,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21502,365243,1,0,1,0,,2.0
6132925,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-17115,-2109,1,0,0,0,Managers,2.0
6420399,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11239,-2818,1,1,0,0,Drivers,3.0
6397334,F,N,N,1,90000.0,Working,Secondary / secondary special,Civil marriage,With parents,-12281,-2821,1,0,0,0,,3.0
5836587,F,Y,Y,0,405000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-10021,-513,1,1,1,0,Accountants,2.0
6363287,M,N,Y,1,112500.0,Working,Higher education,Separated,House / apartment,-13407,-879,1,1,0,0,Drivers,2.0
5927601,F,Y,Y,1,621000.0,Pensioner,Higher education,Married,House / apartment,-13461,365243,1,0,1,0,,3.0
5792003,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13817,-2775,1,0,0,0,Sales staff,2.0
6288367,F,N,Y,0,108000.0,State servant,Secondary / secondary special,Married,Office apartment,-11325,-2193,1,0,0,0,Core staff,2.0
5581657,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20684,365243,1,0,0,0,,2.0
6264309,M,Y,N,0,157500.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-13200,-2312,1,0,0,0,Waiters/barmen staff,1.0
6310312,M,Y,Y,2,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12510,-212,1,0,0,0,Sales staff,4.0
6060688,F,N,N,0,202500.0,Working,Higher education,Married,House / apartment,-15044,-3877,1,0,1,0,Core staff,2.0
5713870,F,Y,Y,0,229500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20550,365243,1,0,0,0,,2.0
5464770,F,N,Y,0,112500.0,State servant,Secondary / secondary special,Separated,House / apartment,-13354,-4966,1,0,0,0,High skill tech staff,1.0
6211828,F,Y,N,1,112500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-8084,-152,1,0,0,0,Accountants,2.0
6112725,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11940,-1424,1,0,0,0,Sales staff,5.0
6107876,F,Y,N,0,76500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15355,-6018,1,1,1,0,Laborers,2.0
6623042,F,N,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14041,-2705,1,0,0,0,Core staff,4.0
6018690,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18544,365243,1,0,0,0,,2.0
6177894,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,-23113,365243,1,0,0,0,,2.0
5092131,M,Y,Y,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-17663,-1022,1,0,0,0,Low-skill Laborers,2.0
5823940,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,-11635,-4797,1,1,1,0,Core staff,2.0
6293654,F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13569,-2043,1,0,0,0,Core staff,3.0
6641480,F,N,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-15657,-8900,1,0,0,0,Medicine staff,2.0
6550863,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-10704,-2122,1,0,0,0,High skill tech staff,3.0
6247655,F,N,N,1,121500.0,Working,Higher education,Married,House / apartment,-12967,-3180,1,0,0,0,Laborers,3.0
5952300,F,N,Y,1,112500.0,Commercial associate,Higher education,Married,House / apartment,-9910,-604,1,0,0,0,Laborers,3.0
6586740,M,N,Y,0,351000.0,Commercial associate,Higher education,Married,House / apartment,-12167,-801,1,0,1,1,Managers,2.0
5451958,F,N,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23838,365243,1,0,0,0,,2.0
5114385,F,N,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18728,-9325,1,0,0,0,Cooking staff,2.0
6060226,F,Y,N,0,220500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-21472,-2751,1,0,1,0,High skill tech staff,2.0
5838132,F,Y,N,0,112500.0,Working,Higher education,Married,House / apartment,-13731,-716,1,0,0,0,Managers,2.0
5939187,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21050,365243,1,0,1,0,,2.0
5735837,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19670,-12292,1,0,0,0,Laborers,2.0
6460198,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-12098,-3944,1,1,0,0,Laborers,3.0
7314832,F,N,Y,0,405000.0,Working,Higher education,Separated,House / apartment,-18011,-409,1,0,1,0,,1.0
5290282,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15261,-5123,1,0,0,0,Laborers,4.0
6731631,M,N,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14083,-4382,1,0,0,0,Core staff,4.0
6597107,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23607,365243,1,0,0,0,,1.0
6622712,M,Y,Y,0,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9886,-926,1,1,1,0,,1.0
5170205,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11516,-1491,1,0,0,0,,1.0
6249026,M,N,N,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,-22316,365243,1,0,0,0,,2.0
6015152,F,N,Y,2,76500.0,Working,Secondary / secondary special,Married,House / apartment,-11656,-1632,1,1,0,0,Cleaning staff,4.0
5146141,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10170,-2196,1,1,1,0,Cooking staff,2.0
7822347,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,-18454,-1664,1,0,0,0,High skill tech staff,2.0
5343590,F,N,Y,0,157500.0,Pensioner,Higher education,Married,House / apartment,-21047,365243,1,0,0,1,,2.0
5197065,M,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-21693,-3641,1,0,1,0,Laborers,2.0
6107711,M,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-11016,-996,1,0,0,0,Laborers,1.0
6133589,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16397,-3009,1,1,0,0,Sales staff,2.0
5824080,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13711,-1175,1,1,1,0,Laborers,1.0
6311989,M,Y,Y,1,247500.0,State servant,Secondary / secondary special,Married,House / apartment,-13747,-2730,1,0,0,0,Core staff,3.0
6247730,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18405,-561,1,0,0,0,Drivers,2.0
5424644,F,N,N,0,90000.0,Working,Higher education,Married,House / apartment,-18118,-4382,1,0,0,0,Accountants,2.0
6032440,F,Y,N,0,176175.0,Working,Secondary / secondary special,Married,House / apartment,-15964,-1221,1,0,1,0,,2.0
6047749,F,N,N,1,247500.0,State servant,Higher education,Married,House / apartment,-14407,-2649,1,1,1,0,Core staff,3.0
5260043,M,Y,Y,2,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14061,-888,1,0,0,0,Drivers,4.0
5841556,F,N,N,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15192,-550,1,1,0,0,Drivers,3.0
6362828,M,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-15461,-1123,1,0,0,0,Laborers,2.0
6331683,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12050,-3517,1,0,0,0,Drivers,4.0
6195716,F,N,N,0,337500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15997,-4402,1,1,0,0,Sales staff,2.0
6472092,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12972,-936,1,1,1,0,,4.0
5762251,F,Y,N,1,144000.0,Commercial associate,Higher education,Married,House / apartment,-9869,-1582,1,1,1,0,Core staff,3.0
6060666,F,N,N,0,180000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-18013,-2782,1,0,0,0,Core staff,2.0
5629213,F,N,N,1,315000.0,State servant,Higher education,Civil marriage,House / apartment,-15147,-5544,1,0,0,0,Core staff,3.0
6658259,F,N,Y,0,173250.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20775,-10642,1,0,0,1,,1.0
6232595,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-14509,-6370,1,0,1,1,,3.0
6486224,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-16486,-3369,1,0,0,0,Sales staff,2.0
5464748,M,N,N,1,94500.0,Working,Secondary / secondary special,Married,With parents,-8434,-399,1,1,0,0,,3.0
6425434,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19150,365243,1,0,0,0,,2.0
6263754,F,N,N,0,58050.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21317,365243,1,0,0,0,,2.0
5065807,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,-15915,-785,1,1,1,0,Sales staff,3.0
6174875,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14129,-2382,1,0,0,0,Managers,3.0
5822970,F,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14932,-2637,1,0,0,0,,2.0
6608751,M,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-15068,-158,1,0,0,0,Cooking staff,1.0
5297919,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20182,-2300,1,0,0,0,Managers,2.0
5236168,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16811,-4206,1,0,1,0,Managers,2.0
5384618,F,N,Y,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-14579,-459,1,1,1,0,Core staff,2.0
7242371,F,Y,Y,1,270000.0,Working,Higher education,Married,House / apartment,-12317,-3404,1,0,0,0,Sales staff,3.0
7098703,F,N,Y,0,189000.0,Working,Higher education,Married,House / apartment,-19925,-4634,1,0,0,0,High skill tech staff,2.0
5258611,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14160,-770,1,0,0,0,Sales staff,3.0
5936326,M,Y,Y,2,40500.0,Working,Secondary / secondary special,Married,House / apartment,-10495,-656,1,1,0,1,Security staff,4.0
5730370,F,N,N,1,180000.0,Commercial associate,Higher education,Married,House / apartment,-9484,-1010,1,1,0,0,Managers,3.0
5839316,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22398,365243,1,0,0,0,,2.0
5345224,F,Y,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11585,-4963,1,0,0,0,Sales staff,3.0
5851891,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-16245,-6231,1,0,0,0,,2.0
5197164,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11475,-3123,1,0,0,0,High skill tech staff,4.0
5270705,F,N,N,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12951,-3109,1,0,1,0,Laborers,5.0
5535591,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23044,365243,1,0,0,0,,2.0
5680407,F,Y,Y,0,1080000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15411,-606,1,0,0,0,Accountants,2.0
6212503,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13235,-3043,1,0,1,0,,2.0
5891781,F,N,Y,0,165150.0,Working,Secondary / secondary special,Single / not married,With parents,-11078,-562,1,0,0,0,Laborers,1.0
5971366,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-17065,-64,1,0,0,1,Laborers,2.0
5135252,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11209,-737,1,0,1,0,Sales staff,4.0
6839863,F,N,Y,2,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-15655,-968,1,0,0,1,Private service staff,3.0
5024401,F,N,N,0,76500.0,State servant,Secondary / secondary special,Single / not married,With parents,-8520,-550,1,1,0,0,Medicine staff,1.0
6351896,M,Y,Y,3,135000.0,Working,Higher education,Married,House / apartment,-12546,-1671,1,0,0,0,Laborers,5.0
6100448,F,N,Y,0,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-10477,-1776,1,0,0,0,Accountants,2.0
6783678,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-14111,-121,1,0,1,0,Laborers,4.0
6603762,F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21757,365243,1,0,1,0,,2.0
6501272,F,Y,Y,0,171000.0,Commercial associate,Higher education,Separated,House / apartment,-13630,-554,1,0,0,0,Sales staff,1.0
6366157,F,N,N,1,103500.0,Working,Higher education,Married,House / apartment,-10398,-716,1,0,0,0,Core staff,3.0
6090798,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-14993,-2463,1,0,0,0,Medicine staff,2.0
5735294,F,N,N,1,67500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11211,-1000,1,0,0,0,Core staff,3.0
6525104,F,Y,Y,0,346500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15802,-4268,1,1,1,0,Security staff,1.0
6273344,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,-20025,-1058,1,0,0,0,Cooking staff,1.0
5349995,M,N,N,2,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-10402,-422,1,0,0,0,Drivers,4.0
6277467,F,N,Y,0,81000.0,Pensioner,Higher education,Widow,House / apartment,-23680,365243,1,0,0,0,,1.0
7898952,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-8954,-877,1,1,1,0,Managers,2.0
5359024,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-18082,-1212,1,0,0,0,Core staff,2.0
5548602,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-16830,-1226,1,0,0,0,,2.0
5923657,M,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19766,-2004,1,1,1,0,,2.0
6289024,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19029,-5146,1,0,0,0,Sales staff,2.0
6111281,F,N,N,1,90000.0,Working,Incomplete higher,Married,House / apartment,-10702,-2560,1,0,1,0,Laborers,3.0
5190163,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-19853,-5327,1,1,0,0,Laborers,2.0
5884787,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-10757,-185,1,0,1,1,Laborers,3.0
6611857,F,Y,Y,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-12085,-2149,1,1,1,0,Accountants,2.0
5146103,F,Y,Y,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18053,-3141,1,0,0,0,Sales staff,2.0
5441160,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,With parents,-15377,-2713,1,1,1,0,Laborers,4.0
5096285,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14209,-97,1,0,0,0,Security staff,2.0
6508359,F,N,N,2,144000.0,Working,Secondary / secondary special,Married,Municipal apartment,-16088,-6632,1,0,1,0,Medicine staff,4.0
5268246,F,Y,Y,1,261000.0,State servant,Higher education,Separated,House / apartment,-11537,-2355,1,1,0,0,Core staff,2.0
5979110,F,Y,Y,2,540000.0,Commercial associate,Higher education,Married,House / apartment,-16595,-3155,1,0,1,1,Managers,4.0
6730579,M,Y,Y,0,442350.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-14547,-1368,1,0,1,0,Drivers,2.0
5048098,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14960,-2865,1,0,0,0,Laborers,2.0
6485560,F,N,Y,0,450000.0,Working,Higher education,Married,House / apartment,-14201,-3004,1,0,1,0,Sales staff,2.0
6021683,F,N,Y,0,355500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19763,365243,1,0,1,0,,2.0
6060851,F,N,N,2,198000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14088,-7195,1,0,0,0,Laborers,4.0
6090050,M,N,N,0,189000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16973,-2003,1,0,0,0,Laborers,1.0
6103192,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18992,-8043,1,0,1,0,,2.0
6234420,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21059,-4674,1,1,0,0,Laborers,2.0
6124569,F,N,Y,0,180000.0,Pensioner,Higher education,Single / not married,House / apartment,-21240,365243,1,0,0,0,,1.0
7549295,F,N,Y,0,144000.0,State servant,Higher education,Married,House / apartment,-16164,-3720,1,1,0,0,Managers,2.0
6358305,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20718,365243,1,0,0,0,,2.0
5731162,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-10060,-377,1,0,0,0,Managers,3.0
6538804,F,N,Y,0,274500.0,Working,Higher education,Married,House / apartment,-18924,-3530,1,0,0,0,Sales staff,2.0
5355823,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-21536,365243,1,0,0,0,,1.0
5797250,M,N,Y,0,202500.0,Working,Incomplete higher,Civil marriage,House / apartment,-8407,-693,1,0,0,0,Core staff,2.0
5025192,F,N,N,1,112500.0,Working,Secondary / secondary special,Civil marriage,With parents,-12822,-2773,1,0,0,0,Laborers,3.0
6560032,M,N,Y,1,450000.0,Working,Higher education,Married,House / apartment,-13311,-266,1,0,0,0,,3.0
5207788,F,N,Y,1,180000.0,Working,Higher education,Married,House / apartment,-14279,-4960,1,0,0,0,Accountants,3.0
5355707,M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-10017,-1203,1,1,0,0,Managers,2.0
5971017,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20708,365243,1,0,0,0,,1.0
5709913,F,N,N,2,256500.0,Working,Secondary / secondary special,Married,House / apartment,-12454,-1901,1,1,0,0,,4.0
